2026-02-13 19:25:10,048 | INFO | App start / rerun
2026-02-16 13:47:20,781 | INFO | App start / rerun
2026-02-16 13:55:23,616 | INFO | App start / rerun
2026-02-16 15:51:49,781 | INFO | App start / rerun
2026-02-16 15:52:14,449 | INFO | App start / rerun
2026-02-16 15:52:17,797 | INFO | User message received (16 chars)
2026-02-16 15:52:22,869 | INFO | TTS speak() called.
2026-02-16 15:52:22,870 | INFO | output.mp3 present (bytes=91392).
2026-02-16 15:52:22,886 | INFO | Turn complete; rerunning
2026-02-16 15:52:22,968 | INFO | App start / rerun
2026-02-16 15:54:33,478 | INFO | App start / rerun
2026-02-16 15:54:36,701 | INFO | Vitals tick applied (dt=161.7s).
2026-02-16 15:54:36,702 | INFO | Idle avatar swapped to index 1
2026-02-16 15:54:36,827 | INFO | User message received (9 chars)
2026-02-16 15:54:41,010 | INFO | TTS speak() called.
2026-02-16 15:54:41,010 | INFO | output.mp3 present (bytes=95232).
2026-02-16 15:54:41,026 | INFO | Turn complete; rerunning
2026-02-16 15:54:41,110 | INFO | App start / rerun
2026-02-16 15:54:44,599 | INFO | App start / rerun
2026-02-16 15:54:48,118 | INFO | App start / rerun
2026-02-16 15:59:06,803 | INFO | App start / rerun
2026-02-16 15:59:10,096 | INFO | Vitals tick applied (dt=180.0s).
2026-02-16 15:59:10,096 | INFO | Idle avatar swapped to index 0
2026-02-16 15:59:10,181 | INFO | User message received (19 chars)
2026-02-16 15:59:14,673 | INFO | TTS speak() called.
2026-02-16 15:59:14,674 | INFO | output.mp3 present (bytes=118656).
2026-02-16 15:59:14,696 | INFO | Turn complete; rerunning
2026-02-16 15:59:14,850 | INFO | App start / rerun
2026-02-16 15:59:18,611 | INFO | App start / rerun
2026-02-16 15:59:22,521 | INFO | App start / rerun
2026-02-16 16:15:14,030 | INFO | App start / rerun
2026-02-16 16:16:07,654 | INFO | App start / rerun
2026-02-16 16:16:43,336 | INFO | App start / rerun
2026-02-16 16:16:46,436 | INFO | Idle avatar swapped to index 1
2026-02-16 16:16:46,540 | INFO | User message received (69 chars)
2026-02-16 16:16:50,946 | INFO | TTS speak() called.
2026-02-16 16:16:50,946 | INFO | output.mp3 present (bytes=111360).
2026-02-16 16:16:50,962 | INFO | Turn complete; rerunning
2026-02-16 16:16:51,048 | INFO | App start / rerun
2026-02-16 16:16:54,405 | INFO | App start / rerun
2026-02-16 16:16:57,727 | INFO | App start / rerun
2026-02-16 16:17:53,902 | INFO | App start / rerun
2026-02-16 16:17:57,024 | INFO | Vitals tick applied (dt=105.2s).
2026-02-16 16:17:57,025 | INFO | Idle avatar swapped to index 0
2026-02-16 16:17:57,095 | INFO | User message received (41 chars)
2026-02-16 16:18:00,734 | INFO | TTS speak() called.
2026-02-16 16:18:00,734 | INFO | output.mp3 present (bytes=137856).
2026-02-16 16:18:00,750 | INFO | Turn complete; rerunning
2026-02-16 16:18:00,834 | INFO | App start / rerun
2026-02-16 16:18:04,143 | INFO | App start / rerun
2026-02-16 16:18:07,458 | INFO | App start / rerun
2026-02-16 16:28:21,043 | INFO | App start / rerun
2026-02-16 18:08:59,383 | INFO | App start / rerun
2026-02-16 18:12:37,540 | INFO | App start / rerun
2026-02-16 18:12:39,867 | INFO | Vitals tick applied (dt=180.0s).
2026-02-16 18:12:39,868 | INFO | Idle avatar swapped to index 1
2026-02-16 18:12:39,951 | INFO | User message received (14 chars)
2026-02-16 18:12:43,630 | INFO | TTS speak() called.
2026-02-16 18:12:43,630 | INFO | output.mp3 present (bytes=74496).
2026-02-16 18:12:43,644 | INFO | Turn complete; rerunning
2026-02-16 18:12:43,720 | INFO | App start / rerun
2026-02-16 18:12:46,203 | INFO | App start / rerun
2026-02-16 18:12:48,675 | INFO | App start / rerun
2026-02-16 21:01:29,232 | INFO | App start / rerun
2026-02-19 01:42:36,113 | INFO | App start / rerun
2026-02-19 02:25:54,556 | INFO | App start / rerun
2026-02-19 02:33:48,139 | INFO | App start / rerun
2026-02-19 02:42:27,190 | INFO | App start / rerun
2026-02-19 02:57:08,881 | INFO | App start / rerun
2026-02-19 03:14:08,723 | INFO | App start / rerun
2026-02-19 03:27:10,679 | INFO | App start / rerun
2026-02-19 03:57:00,445 | INFO | App start / rerun
2026-02-19 04:09:58,892 | INFO | App start / rerun
2026-02-19 09:36:41,131 | INFO | App start / rerun
2026-02-19 09:40:30,376 | INFO | App start / rerun
2026-02-19 10:12:54,468 | INFO | App start / rerun
2026-02-19 10:22:17,776 | INFO | App start / rerun
2026-02-19 10:27:59,694 | INFO | App start / rerun
2026-02-19 10:28:46,623 | INFO | App start / rerun
2026-02-19 10:28:50,019 | INFO | Idle avatar swapped to index 1
2026-02-19 10:28:50,152 | INFO | User message received (13 chars)
2026-02-19 10:28:56,100 | INFO | TTS speak() called.
2026-02-19 10:28:56,101 | INFO | output.mp3 present (bytes=104064).
2026-02-19 10:28:56,118 | INFO | Turn complete; rerunning
2026-02-19 10:28:56,206 | INFO | App start / rerun
2026-02-19 10:29:00,041 | INFO | App start / rerun
2026-02-19 10:29:03,830 | INFO | App start / rerun
2026-02-19 11:19:53,312 | INFO | App start / rerun
2026-02-19 11:26:44,266 | INFO | App start / rerun
2026-02-19 11:31:28,105 | INFO | App start / rerun
2026-02-19 12:54:13,156 | INFO | App start / rerun
2026-02-19 12:54:15,724 | INFO | Vitals tick applied (dt=180.0s).
2026-02-19 12:54:15,725 | INFO | Idle avatar swapped to index 1
2026-02-19 12:54:15,822 | INFO | User message received (31 chars)
2026-02-19 12:54:20,916 | INFO | TTS speak() called.
2026-02-19 12:54:20,917 | INFO | output.mp3 present (bytes=112128).
2026-02-19 12:54:20,930 | INFO | Turn complete; rerunning
2026-02-19 12:54:21,027 | INFO | App start / rerun
2026-02-19 12:54:23,723 | INFO | App start / rerun
2026-02-19 12:54:26,439 | INFO | App start / rerun
2026-02-19 12:58:50,193 | INFO | App start / rerun
2026-02-19 13:07:05,929 | INFO | App start / rerun
2026-02-19 13:07:44,522 | INFO | App start / rerun
2026-02-19 13:07:47,923 | INFO | Idle avatar swapped to index 1
2026-02-19 13:07:48,048 | INFO | User message received (148 chars)
2026-02-19 13:07:54,772 | INFO | TTS speak() called.
2026-02-19 13:07:54,773 | INFO | output.mp3 present (bytes=185088).
2026-02-19 13:07:54,791 | INFO | Turn complete; rerunning
2026-02-19 13:07:54,878 | INFO | App start / rerun
2026-02-19 13:07:58,486 | INFO | App start / rerun
2026-02-19 13:08:02,108 | INFO | App start / rerun
2026-02-19 13:08:09,730 | INFO | App start / rerun
2026-02-19 13:08:13,344 | INFO | App start / rerun
2026-02-19 13:08:16,670 | INFO | Idle avatar swapped to index 0
2026-02-19 13:09:03,249 | INFO | App start / rerun
2026-02-19 13:09:06,635 | INFO | Vitals tick applied (dt=115.6s).
2026-02-19 13:09:06,635 | INFO | Idle avatar swapped to index 1
2026-02-19 13:09:06,859 | INFO | App start / rerun
2026-02-19 13:09:10,513 | INFO | App start / rerun
2026-02-19 13:09:14,164 | INFO | App start / rerun
2026-02-19 13:11:32,219 | INFO | App start / rerun
2026-02-19 13:11:35,732 | INFO | Vitals tick applied (dt=149.1s).
2026-02-19 13:11:35,733 | INFO | Idle avatar swapped to index 0
2026-02-19 13:11:35,910 | INFO | App start / rerun
2026-02-19 13:11:39,568 | INFO | App start / rerun
2026-02-19 13:11:41,024 | INFO | App start / rerun
2026-02-19 13:11:44,387 | INFO | Arcade RPS played: user=Paper nebula=Paper
2026-02-19 13:11:44,482 | INFO | App start / rerun
2026-02-19 13:11:59,358 | INFO | App start / rerun
2026-02-19 13:12:02,894 | INFO | App start / rerun
2026-02-19 15:30:29,354 | INFO | App start / rerun
2026-02-19 15:30:55,441 | INFO | App start / rerun
2026-02-19 15:31:00,599 | INFO | App start / rerun
2026-02-19 15:31:03,900 | INFO | Idle avatar swapped to index 1
2026-02-19 15:31:06,134 | INFO | App start / rerun
2026-02-19 15:31:08,750 | INFO | App start / rerun
2026-02-19 15:31:23,132 | INFO | Cloud load once: ok=True msg=Loaded cloud state.
2026-02-19 15:32:05,510 | INFO | App start / rerun
2026-02-19 15:32:15,005 | INFO | Vitals tick applied (dt=100.3s).
2026-02-19 15:32:15,006 | INFO | Idle avatar swapped to index 0
2026-02-19 15:32:15,095 | INFO | App start / rerun
2026-02-19 15:32:29,394 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 15:32:44,616 | INFO | App start / rerun
2026-02-19 15:32:53,933 | INFO | User message received (34 chars)
2026-02-19 15:33:02,079 | INFO | TTS speak() called.
2026-02-19 15:33:02,079 | INFO | output.mp3 present (bytes=151296).
2026-02-19 15:33:02,097 | INFO | Turn complete; rerunning
2026-02-19 15:33:02,185 | INFO | App start / rerun
2026-02-19 15:33:16,125 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 16:26:11,373 | INFO | App start / rerun
2026-02-19 16:26:19,903 | INFO | Vitals tick applied (dt=180.0s).
2026-02-19 16:26:19,960 | INFO | User message received (247 chars)
2026-02-19 16:26:26,091 | INFO | TTS speak() called.
2026-02-19 16:26:26,092 | INFO | output.mp3 present (bytes=219264).
2026-02-19 16:26:26,109 | INFO | Turn complete; rerunning
2026-02-19 16:26:26,193 | INFO | App start / rerun
2026-02-19 16:26:37,471 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 16:27:04,893 | INFO | App start / rerun
2026-02-19 16:27:17,739 | INFO | App start / rerun
2026-02-19 16:27:24,916 | INFO | User message received (6 chars)
2026-02-19 16:27:30,813 | INFO | TTS speak() called.
2026-02-19 16:27:30,814 | INFO | output.mp3 present (bytes=108288).
2026-02-19 16:27:30,829 | INFO | Turn complete; rerunning
2026-02-19 16:27:30,918 | INFO | App start / rerun
2026-02-19 16:27:41,583 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 16:28:13,696 | INFO | App start / rerun
2026-02-19 16:28:20,846 | INFO | Vitals tick applied (dt=120.9s).
2026-02-19 16:28:20,905 | INFO | User message received (124 chars)
2026-02-19 16:28:27,332 | INFO | TTS speak() called.
2026-02-19 16:28:27,332 | INFO | output.mp3 present (bytes=190464).
2026-02-19 16:28:27,350 | INFO | Turn complete; rerunning
2026-02-19 16:28:27,433 | INFO | App start / rerun
2026-02-19 16:28:37,882 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 16:28:47,228 | INFO | App start / rerun
2026-02-19 16:28:54,398 | INFO | App start / rerun
2026-02-19 16:29:10,084 | INFO | App start / rerun
2026-02-19 16:29:17,239 | INFO | App start / rerun
2026-02-19 16:37:00,764 | INFO | App start / rerun
2026-02-19 16:37:26,248 | INFO | App start / rerun
2026-02-19 16:37:28,616 | INFO | App start / rerun
2026-02-19 16:39:03,649 | INFO | App start / rerun
2026-02-19 16:39:05,882 | INFO | Expedition completion staged: sector=Asteroid Belt xp=20 item=Apple
2026-02-19 16:39:05,887 | INFO | Vitals tick applied (dt=122.9s).
2026-02-19 16:39:05,888 | INFO | Idle avatar swapped to index 1
2026-02-19 16:39:06,049 | INFO | App start / rerun
2026-02-19 16:39:08,425 | INFO | App start / rerun
2026-02-19 16:39:14,842 | INFO | App start / rerun
2026-02-19 16:39:15,124 | INFO | App start / rerun
2026-02-19 16:39:18,317 | INFO | App start / rerun
2026-02-19 16:39:23,942 | INFO | Cloud load once: ok=True msg=Loaded cloud state.
2026-02-19 16:39:32,276 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 16:39:52,094 | INFO | App start / rerun
2026-02-19 16:40:01,124 | INFO | Idle avatar swapped to index 0
2026-02-19 16:40:01,282 | INFO | App start / rerun
2026-02-19 16:40:06,265 | INFO | App start / rerun
2026-02-19 17:18:44,126 | INFO | App start / rerun
2026-02-19 17:19:01,762 | INFO | App start / rerun
2026-02-19 17:19:06,685 | INFO | App start / rerun
2026-02-19 17:19:06,788 | INFO | App start / rerun
2026-02-19 17:19:09,772 | INFO | App start / rerun
2026-02-19 17:19:14,562 | INFO | Cloud load once: ok=True msg=Loaded cloud state.
2026-02-19 17:19:35,027 | INFO | App start / rerun
2026-02-19 17:19:38,768 | INFO | Idle avatar swapped to index 1
2026-02-19 17:19:38,859 | INFO | App start / rerun
2026-02-19 17:19:46,578 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 17:19:46,643 | INFO | App start / rerun
2026-02-19 17:19:50,796 | INFO | App start / rerun
2026-02-19 17:20:04,758 | INFO | App start / rerun
2026-02-19 17:20:08,505 | INFO | Vitals tick applied (dt=82.7s).
2026-02-19 17:20:08,506 | INFO | Idle avatar swapped to index 0
2026-02-19 17:20:10,178 | INFO | App start / rerun
2026-02-19 17:20:13,975 | INFO | Arcade RPS played: user=Paper nebula=Paper
2026-02-19 17:20:14,044 | INFO | App start / rerun
2026-02-19 17:20:21,659 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 17:20:23,459 | INFO | App start / rerun
2026-02-19 17:20:24,496 | INFO | App start / rerun
2026-02-19 17:20:28,294 | INFO | Arcade RPS played: user=Comet nebula=Paper
2026-02-19 17:20:28,367 | INFO | App start / rerun
2026-02-19 17:20:35,607 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 17:20:51,856 | INFO | App start / rerun
2026-02-19 17:20:55,625 | INFO | Idle avatar swapped to index 1
2026-02-19 17:20:55,676 | INFO | User message received (70 chars)
2026-02-19 17:21:02,063 | INFO | TTS speak() called.
2026-02-19 17:21:02,064 | INFO | output.mp3 present (bytes=157824).
2026-02-19 17:21:02,078 | INFO | Turn complete; rerunning
2026-02-19 17:21:02,160 | INFO | App start / rerun
2026-02-19 17:21:09,615 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 17:21:09,694 | INFO | App start / rerun
2026-02-19 17:21:13,774 | INFO | App start / rerun
2026-02-19 17:36:23,327 | INFO | App start / rerun
2026-02-19 17:40:04,277 | INFO | App start / rerun
2026-02-19 17:40:32,885 | INFO | App start / rerun
2026-02-19 17:40:34,686 | INFO | App start / rerun
2026-02-19 17:40:43,548 | INFO | App start / rerun
2026-02-19 17:40:45,248 | INFO | Idle avatar swapped to index 1
2026-02-19 17:40:50,524 | INFO | App start / rerun
2026-02-19 17:40:55,342 | INFO | App start / rerun
2026-02-19 17:40:58,360 | INFO | App start / rerun
2026-02-19 17:41:03,062 | INFO | Cloud load once: ok=True msg=Loaded cloud state.
2026-02-19 17:41:09,863 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 17:41:09,932 | INFO | App start / rerun
2026-02-19 17:41:13,983 | INFO | App start / rerun
2026-02-19 17:42:57,970 | INFO | App start / rerun
2026-02-19 17:44:18,529 | INFO | App start / rerun
2026-02-19 17:48:45,810 | INFO | App start / rerun
2026-02-19 17:57:14,323 | INFO | App start / rerun
2026-02-19 17:57:16,055 | INFO | Vitals tick applied (dt=180.0s).
2026-02-19 17:57:16,056 | INFO | Idle avatar swapped to index 1
2026-02-19 17:57:16,110 | INFO | User message received (48 chars)
2026-02-19 17:57:21,835 | INFO | TTS speak() called.
2026-02-19 17:57:21,836 | INFO | output.mp3 present (bytes=119424).
2026-02-19 17:57:21,850 | INFO | Turn complete; rerunning
2026-02-19 17:57:21,941 | INFO | App start / rerun
2026-02-19 17:57:23,831 | INFO | App start / rerun
2026-02-19 17:57:25,749 | INFO | App start / rerun
2026-02-19 17:58:12,112 | INFO | App start / rerun
2026-02-19 17:58:13,818 | INFO | Idle avatar swapped to index 0
2026-02-19 17:58:13,963 | INFO | App start / rerun
2026-02-19 18:01:48,096 | INFO | App start / rerun
2026-02-19 18:01:49,838 | INFO | Vitals tick applied (dt=180.0s).
2026-02-19 18:01:49,839 | INFO | Idle avatar swapped to index 1
2026-02-19 18:01:49,906 | INFO | User message received (100 chars)
2026-02-19 18:01:55,277 | INFO | TTS speak() called.
2026-02-19 18:01:55,278 | INFO | output.mp3 present (bytes=217728).
2026-02-19 18:01:55,295 | INFO | Turn complete; rerunning
2026-02-19 18:01:55,378 | INFO | App start / rerun
2026-02-19 18:01:57,329 | INFO | App start / rerun
2026-02-19 18:01:59,311 | INFO | App start / rerun
2026-02-19 18:02:05,946 | INFO | App start / rerun
2026-02-19 18:02:07,838 | INFO | App start / rerun
2026-02-19 18:03:35,153 | INFO | App start / rerun
2026-02-19 18:03:36,892 | INFO | Vitals tick applied (dt=107.1s).
2026-02-19 18:03:36,893 | INFO | Idle avatar swapped to index 0
2026-02-19 18:03:36,950 | INFO | User message received (78 chars)
2026-02-19 18:03:41,207 | INFO | TTS speak() called.
2026-02-19 18:03:41,207 | INFO | output.mp3 present (bytes=225024).
2026-02-19 18:03:41,224 | INFO | Turn complete; rerunning
2026-02-19 18:03:41,307 | INFO | App start / rerun
2026-02-19 18:03:43,233 | INFO | App start / rerun
2026-02-19 18:03:45,170 | INFO | App start / rerun
2026-02-19 18:03:50,951 | INFO | App start / rerun
2026-02-19 18:03:52,824 | INFO | App start / rerun
2026-02-19 18:05:01,121 | INFO | App start / rerun
2026-02-19 18:05:02,878 | INFO | Vitals tick applied (dt=86.0s).
2026-02-19 18:05:02,879 | INFO | Idle avatar swapped to index 1
2026-02-19 18:05:02,945 | INFO | User message received (106 chars)
2026-02-19 18:05:08,251 | INFO | TTS speak() called.
2026-02-19 18:05:08,251 | INFO | output.mp3 present (bytes=264960).
2026-02-19 18:05:08,270 | INFO | Turn complete; rerunning
2026-02-19 18:05:08,351 | INFO | App start / rerun
2026-02-19 18:05:10,312 | INFO | App start / rerun
2026-02-19 18:05:12,250 | INFO | App start / rerun
2026-02-19 18:05:20,173 | INFO | App start / rerun
2026-02-19 18:05:22,041 | INFO | App start / rerun
2026-02-19 21:12:30,162 | INFO | App start / rerun
2026-02-19 21:13:22,221 | INFO | App start / rerun
2026-02-19 21:13:24,551 | INFO | Idle avatar swapped to index 1
2026-02-19 21:13:24,721 | INFO | App start / rerun
2026-02-19 21:13:27,327 | INFO | App start / rerun
2026-02-19 21:13:27,928 | INFO | App start / rerun
2026-02-19 21:13:28,110 | INFO | App start / rerun
2026-02-19 21:13:32,018 | INFO | App start / rerun
2026-02-19 21:13:38,483 | INFO | Cloud load once: ok=True msg=Loaded cloud state.
2026-02-19 21:13:53,150 | INFO | App start / rerun
2026-02-19 21:13:58,293 | INFO | Vitals tick applied (dt=85.8s).
2026-02-19 21:13:58,378 | INFO | User message received (32 chars)
2026-02-19 21:14:05,086 | INFO | TTS speak() called.
2026-02-19 21:14:05,087 | INFO | output.mp3 present (bytes=149760).
2026-02-19 21:14:05,105 | INFO | Turn complete; rerunning
2026-02-19 21:14:05,195 | INFO | App start / rerun
2026-02-19 21:14:10,347 | INFO | Idle avatar swapped to index 0
2026-02-19 21:14:15,125 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 21:14:51,581 | INFO | App start / rerun
2026-02-19 21:14:57,266 | INFO | Idle avatar swapped to index 1
2026-02-19 21:14:57,389 | INFO | User message received (164 chars)
2026-02-19 21:15:03,298 | INFO | TTS speak() called.
2026-02-19 21:15:03,298 | INFO | output.mp3 present (bytes=192000).
2026-02-19 21:15:03,318 | INFO | Turn complete; rerunning
2026-02-19 21:15:03,431 | INFO | App start / rerun
2026-02-19 21:15:13,095 | INFO | App start / rerun
2026-02-19 21:15:18,279 | INFO | App start / rerun
2026-02-19 21:15:28,802 | INFO | Dirty sync: ok=True msg=Synced full state to cloud.
2026-02-19 21:15:28,914 | INFO | App start / rerun
2026-02-19 21:15:34,429 | INFO | Vitals tick applied (dt=96.1s).
2026-02-19 21:15:34,775 | INFO | App start / rerun
2026-02-19 21:15:40,725 | INFO | Idle avatar swapped to index 0
2026-02-19 21:15:47,414 | INFO | App start / rerun
2026-02-19 21:15:52,944 | INFO | App start / rerun
2026-02-19 21:41:46,126 | INFO | App start / rerun
2026-02-19 21:42:05,433 | INFO | App start / rerun
2026-02-19 21:42:09,717 | INFO | App start / rerun
2026-02-19 21:42:09,886 | INFO | App start / rerun
2026-02-19 21:42:13,852 | INFO | App start / rerun
2026-02-19 21:42:20,195 | INFO | Cloud load once: ok=True msg=Loaded cloud state.
2026-02-19 21:43:09,229 | INFO | App start / rerun
2026-02-19 21:43:14,334 | INFO | Vitals tick applied (dt=85.9s).
2026-02-19 21:43:14,335 | INFO | Idle avatar swapped to index 1
2026-02-19 21:43:14,506 | INFO | App start / rerun
2026-02-19 21:43:19,784 | INFO | App start / rerun
2026-02-19 21:51:30,143 | INFO | App start / rerun
2026-02-19 21:51:34,668 | INFO | Vitals tick applied (dt=180.0s).
2026-02-19 21:51:34,669 | INFO | Idle avatar swapped to index 0
2026-02-19 21:51:34,806 | INFO | App start / rerun
2026-02-19 21:51:38,749 | INFO | App start / rerun
2026-02-19 21:53:17,728 | INFO | App start / rerun
2026-02-19 21:53:27,469 | INFO | App start / rerun
2026-02-19 21:53:54,183 | INFO | App start / rerun
2026-02-19 21:53:55,940 | INFO | User message received (71 chars)
2026-02-19 21:54:00,624 | INFO | TTS speak() called.
2026-02-19 21:54:00,625 | INFO | output.mp3 present (bytes=111360).
2026-02-19 21:54:00,639 | INFO | Turn complete; rerunning
2026-02-19 21:54:00,723 | INFO | App start / rerun
2026-02-19 21:54:02,374 | INFO | Idle avatar swapped to index 1
2026-02-19 21:55:02,153 | INFO | App start / rerun
2026-02-19 21:55:03,873 | INFO | Vitals tick applied (dt=104.3s).
2026-02-19 21:55:03,874 | INFO | Idle avatar swapped to index 0
2026-02-19 21:55:03,927 | INFO | User message received (175 chars)
2026-02-19 21:55:09,297 | INFO | TTS speak() called.
2026-02-19 21:55:09,297 | INFO | output.mp3 present (bytes=145920).
2026-02-19 21:55:09,311 | INFO | Turn complete; rerunning
2026-02-19 21:55:09,390 | INFO | App start / rerun
2026-02-19 21:55:11,293 | INFO | App start / rerun
2026-02-19 21:55:13,173 | INFO | App start / rerun
2026-02-19 21:55:20,419 | INFO | App start / rerun
2026-02-19 21:55:22,274 | INFO | App start / rerun
2026-02-19 21:56:08,152 | INFO | App start / rerun
2026-02-19 21:56:09,868 | INFO | Idle avatar swapped to index 1
2026-02-19 21:56:09,938 | INFO | User message received (97 chars)
2026-02-19 21:56:15,097 | INFO | TTS speak() called.
2026-02-19 21:56:15,098 | INFO | output.mp3 present (bytes=221568).
2026-02-19 21:56:15,112 | INFO | Turn complete; rerunning
2026-02-19 21:56:15,192 | INFO | App start / rerun
2026-02-19 21:56:17,060 | INFO | App start / rerun
2026-02-19 21:56:18,967 | INFO | App start / rerun
2026-02-19 21:56:24,250 | INFO | App start / rerun
2026-02-19 21:56:26,089 | INFO | App start / rerun
2026-02-19 21:57:10,198 | INFO | App start / rerun
2026-02-19 21:57:11,924 | INFO | Vitals tick applied (dt=128.1s).
2026-02-19 21:57:11,925 | INFO | Idle avatar swapped to index 0
2026-02-19 21:58:22,661 | INFO | App start / rerun
2026-02-19 21:58:24,385 | INFO | Idle avatar swapped to index 1
2026-02-19 21:58:24,456 | INFO | User message received (275 chars)
2026-02-19 21:58:30,124 | INFO | TTS speak() called.
2026-02-19 21:58:30,125 | INFO | output.mp3 present (bytes=235392).
2026-02-19 21:58:30,140 | INFO | Turn complete; rerunning
2026-02-19 21:58:30,224 | INFO | App start / rerun
2026-02-19 21:58:32,121 | INFO | App start / rerun
2026-02-19 21:58:34,032 | INFO | App start / rerun
2026-02-19 21:58:38,885 | INFO | App start / rerun
2026-02-19 21:58:40,587 | INFO | Vitals tick applied (dt=88.7s).
2026-02-19 21:58:40,747 | INFO | App start / rerun
